Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,PG,SG,SF,PF,C,Player Name,Status
2020-21,37,MIA,NBA,SF,63,1339,9.2,0.519,0.734,0.153,3.3,15.4,9.4,14.3,2.1,2.7,20.2,11.2,-0.1,1.8,1.7,0.062,-2.2,1.8,-0.4,0.5,False,True,True,False,False,Andre Iguodala,Active
2021-22,38,GSW,NBA,SF,31,603,12.3,0.478,0.612,0.165,3.9,13.9,9.1,24.7,2.2,3.5,17.7,11.4,0.5,1.1,1.6,0.125,-0.9,3.7,2.7,0.7,False,True,True,False,False,Andre Iguodala,Active
2022-23,39,GSW,NBA,SF,1,12,-5.0,,,,0.0,18.1,9.1,9.5,0.0,0.0,100.0,7.0,0.0,0.0,0.0,-0.157,-13.0,-1.4,-14.4,0.0,False,True,True,False,False,Andre Iguodala,Active
2022-23,23,IND,NBA,SG,36,975,10.1,0.585,0.476,0.071,1.9,10.3,6.2,18.4,1.8,0.7,18.2,13.7,0.5,0.7,1.2,0.061,-2.1,0.5,-1.7,0.1,False,True,False,False,False,Andrew Nembhard,Active
2014-15,19,MIN,NBA,SF,82,2969,13.9,0.517,0.111,0.41,5.0,9.5,7.2,9.8,1.5,1.3,11.7,22.6,2.1,0.0,2.1,0.034,-0.4,-2.0,-2.4,-0.3,False,False,True,True,False,Andrew Wiggins,Active
2015-16,20,MIN,NBA,SF,81,2845,16.5,0.543,0.147,0.437,4.3,7.5,5.9,10.1,1.4,1.3,10.6,27.2,3.4,0.7,4.1,0.069,0.9,-2.2,-1.3,0.5,False,False,True,True,False,Andrew Wiggins,Active
2016-17,21,MIN,NBA,SF,82,3048,16.5,0.534,0.184,0.345,3.8,8.8,6.3,10.6,1.4,0.8,9.4,29.0,3.3,0.9,4.2,0.066,0.7,-2.4,-1.7,0.2,False,False,True,True,False,Andrew Wiggins,Active
2017-18,22,MIN,NBA,SF,82,2979,13.0,0.505,0.26,0.242,3.1,10.8,6.9,8.2,1.5,1.5,8.8,23.4,0.5,1.6,2.1,0.034,-0.8,-1.7,-2.4,-0.3,False,False,True,True,False,Andrew Wiggins,Active
2018-19,23,MIN,NBA,SF,73,2543,12.4,0.493,0.288,0.245,3.5,11.4,7.4,10.9,1.3,1.6,9.3,24.4,-0.6,1.3,0.6,0.012,-1.2,-1.8,-3.0,-0.6,False,False,True,True,False,Andrew Wiggins,Active
2019-20,24,TOT,NBA,SF,54,1858,16.4,0.536,0.342,0.274,3.6,12.3,7.8,18.1,1.1,2.4,10.7,27.4,0.8,1.1,1.9,0.05,1.1,-1.4,-0.3,0.8,False,False,True,True,False,Andrew Wiggins,Active
2020-21,25,GSW,NBA,PF,71,2364,15.0,0.568,0.348,0.225,3.7,11.8,7.8,10.9,1.3,2.6,9.8,23.3,1.2,2.7,3.9,0.08,0.0,-0.4,-0.4,1.0,False,False,True,True,False,Andrew Wiggins,Active
2021-22,26,GSW,NBA,SF,73,2329,15.0,0.56,0.392,0.231,4.1,10.9,7.6,10.8,1.6,2.1,9.0,23.1,1.8,3.4,5.1,0.105,0.3,0.1,0.4,1.4,False,False,True,True,False,Andrew Wiggins,Active
2022-23,27,GSW,NBA,SF,23,741,17.2,0.616,0.471,0.136,5.1,12.0,8.6,10.4,2.0,2.1,8.6,21.7,1.0,0.8,1.8,0.119,1.9,0.0,1.8,0.7,False,False,True,True,False,Andrew Wiggins,Active
2018-19,19,POR,NBA,SG,20,141,11.1,0.535,0.46,0.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,0.02,-1.5,-3.7,-5.3,-0.1,False,True,False,False,False,Anfernee Simons,Active
2019-20,20,POR,NBA,SG,70,1449,9.0,0.502,0.422,0.172,1.8,9.1,5.5,9.2,0.9,0.6,9.6,18.7,0.0,0.1,0.2,0.005,-2.6,-1.9,-4.5,-0.9,False,True,False,False,False,Anfernee Simons,Active
2020-21,21,POR,NBA,SG,64,1104,12.3,0.589,0.703,0.142,1.3,12.5,6.8,11.4,0.8,0.6,9.2,18.3,1.5,0.3,1.8,0.078,0.6,-1.6,-1.0,0.3,False,True,False,False,False,Anfernee Simons,Active
2021-22,22,POR,NBA,SG,57,1681,15.3,0.583,0.555,0.146,1.6,8.5,4.9,22.2,0.9,0.4,11.9,24.8,2.0,-0.1,1.9,0.055,1.9,-2.7,-0.7,0.5,False,True,False,False,False,Anfernee Simons,Active
2022-23,23,POR,NBA,SG,37,1331,15.3,0.579,0.557,0.173,1.0,8.1,4.6,17.8,1.1,0.5,10.6,26.1,1.6,0.8,2.4,0.088,1.3,-1.7,-0.4,0.5,False,True,False,False,False,Anfernee Simons,Active
2012-13,19,NOH,NBA,PF,64,1846,21.7,0.559,0.009,0.333,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1,False,False,False,True,True,Anthony Davis,Active
2013-14,20,NOP,NBA,PF,67,2358,26.5,0.582,0.009,0.438,10.0,23.3,16.6,8.0,2.0,6.7,8.3,25.2,7.2,3.2,10.4,0.212,4.0,0.8,4.8,4.0,False,False,False,True,True,Anthony Davis,Active
2014-15,21,NOP,NBA,PF,68,2455,30.8,0.591,0.01,0.384,8.0,24.1,16.1,11.6,2.1,6.2,6.3,27.8,9.9,4.2,14.0,0.274,6.6,2.3,8.9,6.7,False,False,False,True,True,Anthony Davis,Active
2015-16,22,NOP,NBA,C,61,2164,25.0,0.559,0.095,0.379,6.4,26.4,16.1,10.0,1.8,4.7,8.4,29.6,4.4,2.8,7.2,0.16,3.6,0.4,3.9,3.2,False,False,False,True,True,Anthony Davis,Active
2016-17,23,NOP,NBA,C,75,2708,27.5,0.58,0.088,0.424,6.7,27.9,17.2,11.1,1.7,5.1,9.1,32.6,5.9,5.1,11.0,0.195,4.4,1.4,5.9,5.4,False,False,False,True,True,Anthony Davis,Active
2017-18,24,NOP,NBA,PF,75,2727,28.9,0.612,0.111,0.409,7.7,24.8,16.5,10.8,2.0,5.6,8.6,30.0,8.8,4.9,13.7,0.241,5.3,1.4,6.7,5.9,False,False,False,True,True,Anthony Davis,Active
2018-19,25,NOP,NBA,C,56,1850,30.3,0.597,0.141,0.422,9.9,27.5,18.8,19.0,2.2,6.0,8.4,29.5,6.4,3.1,9.5,0.247,7.1,2.3,9.4,5.3,False,False,False,True,True,Anthony Davis,Active
2019-20,26,LAL,NBA,PF,62,2131,27.4,0.61,0.199,0.479,7.4,22.1,14.8,15.1,2.0,6.0,10.4,29.3,6.7,4.4,11.1,0.25,5.4,2.6,8.0,5.4,False,False,False,True,True,Anthony Davis,Active
2020-21,27,LAL,NBA,PF,36,1162,22.1,0.556,0.163,0.349,6.0,21.5,13.8,16.4,1.9,4.5,9.5,29.2,1.3,2.4,3.7,0.152,2.6,2.2,4.8,2.0,False,False,False,True,True,Anthony Davis,Active
2021-22,28,LAL,NBA,C,40,1404,23.9,0.578,0.101,0.351,8.1,22.0,15.1,14.7,1.7,5.7,9.3,27.1,2.6,2.0,4.5,0.155,2.6,1.2,3.8,2.0,False,False,False,True,True,Anthony Davis,Active
2022-23,29,LAL,NBA,C,25,836,31.6,0.662,0.072,0.469,10.5,27.7,19.4,13.5,1.9,5.3,8.3,28.5,3.4,1.5,4.9,0.279,6.4,2.1,8.5,2.2,False,False,False,True,True,Anthony Davis,Active
2020-21,19,MIN,NBA,SG,72,2314,13.9,0.523,0.429,0.225,2.7,13.5,7.9,14.6,1.7,1.3,10.7,27.0,-0.6,1.4,0.8,0.017,-0.4,-1.7,-2.1,-0.1,False,True,False,False,False,Anthony Edwards,Active
2021-22,20,MIN,NBA,SG,72,2466,16.5,0.56,0.484,0.225,2.6,12.5,7.5,17.4,2.0,1.8,12.2,26.4,1.8,2.4,4.3,0.084,1.6,-0.4,1.2,2.0,False,True,False,False,False,Anthony Edwards,Active
2022-23,21,MIN,NBA,SG,41,1498,17.0,0.563,0.382,0.3,2.0,16.1,9.3,18.3,2.2,1.4,13.2,28.2,0.5,1.8,2.3,0.072,0.6,-0.2,0.4,0.9,False,True,False,False,False,Anthony Edwards,Active
2020-21,28,WAS,NBA,PF,26,218,13.7,0.597,0.4,0.267,7.8,17.0,12.4,6.7,2.1,1.5,10.7,14.2,0.3,0.3,0.6,0.123,-1.6,0.3,-1.3,0.0,False,False,False,True,False,Anthony Gill,Active
2021-22,29,WAS,NBA,PF,44,463,14.7,0.682,0.239,0.477,8.0,12.2,10.2,8.3,0.5,2.0,12.0,14.4,1.1,0.2,1.4,0.14,-0.6,-1.3,-1.9,0.0,False,False,False,True,False,Anthony Gill,Active
2022-23,30,WAS,NBA,PF,32,305,10.3,0.646,0.25,0.304,5.6,9.5,7.6,6.1,0.8,1.4,7.3,9.8,0.5,0.2,0.7,0.112,-2.6,-0.4,-3.0,-0.1,False,False,False,True,False,Anthony Gill,Active
2020-21,23,HOU,NBA,SF,24,415,8.7,0.523,0.602,0.178,6.7,11.5,9.0,7.9,0.7,1.1,13.0,15.0,0.1,0.1,0.2,0.023,-3.4,-2.7,-6.1,-0.4,False,False,True,False,False,Anthony Lamb,Active
2021-22,24,SAS,NBA,SF,2,8,-0.5,0.0,1.0,0.0,0.0,13.2,6.6,27.9,0.0,0.0,0.0,10.6,0.0,0.0,0.0,-0.138,-6.2,-1.8,-8.0,0.0,False,False,True,False,False,Anthony Lamb,Active
2022-23,25,GSW,NBA,SF,32,631,12.1,0.645,0.669,0.136,4.6,13.8,9.2,11.8,1.6,1.1,15.2,14.0,0.7,0.6,1.4,0.103,-0.8,0.7,-0.1,0.3,False,False,True,False,False,Anthony Lamb,Active
2021-22,23,LAL,NBA,SG,61,1418,11.5,0.6,0.525,0.371,3.4,11.2,7.3,10.3,1.0,1.3,9.8,12.4,2.1,0.8,2.9,0.097,-1.3,-0.6,-1.9,0.0,False,True,False,False,False,Austin Reaves,Active
2022-23,24,LAL,NBA,SG,36,1039,11.9,0.645,0.492,0.417,2.5,8.8,5.7,10.0,0.9,1.1,14.0,14.2,1.4,0.6,2.0,0.093,-1.1,-0.3,-1.4,0.1,False,True,False,False,False,Austin Reaves,Active
2012-13,20,NOH,NBA,SG,61,1418,5.9,0.431,0.221,0.277,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-4.7,-1.6,-6.2,-1.5,True,True,False,False,False,Austin Rivers,Active
2013-14,21,NOP,NBA,PG,69,1339,11.6,0.482,0.209,0.365,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,0.2,0.4,0.6,0.023,-2.0,-1.4,-3.4,-0.5,True,True,False,False,False,Austin Rivers,Active
2014-15,22,TOT,NBA,"PG,SG",76,1563,10.3,0.481,0.264,0.254,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,0.5,1.0,1.5,0.046,-2.5,-0.3,-2.8,-0.3,True,True,False,False,False,Austin Rivers,Active
2015-16,23,LAC,NBA,SG,67,1464,11.1,0.523,0.359,0.225,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,0.6,1.3,1.9,0.063,-2.2,-0.5,-2.7,-0.2,True,True,False,False,False,Austin Rivers,Active
2016-17,24,LAC,NBA,SG,74,2054,11.4,0.545,0.409,0.261,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-1.2,-1.0,-2.2,-0.1,True,True,False,False,False,Austin Rivers,Active
2017-18,25,LAC,NBA,SG,61,2057,12.6,0.526,0.447,0.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,1.4,1.0,2.4,0.056,-0.3,-0.9,-1.2,0.4,True,True,False,False,False,Austin Rivers,Active
2018-19,26,TOT,NBA,SG,76,2028,7.7,0.503,0.572,0.166,1.3,7.5,4.4,11.5,1.1,1.0,10.0,14.5,0.4,0.8,1.2,0.028,-3.3,-1.0,-4.3,-1.1,True,True,False,False,False,Austin Rivers,Active
2019-20,27,HOU,NBA,SG,68,1594,10.4,0.542,0.539,0.222,1.8,9.8,5.8,10.0,1.4,0.5,8.3,15.6,1.2,1.2,2.4,0.072,-2.1,-0.4,-2.5,-0.2,True,True,False,False,False,Austin Rivers,Active
2020-21,28,TOT,NBA,SG,36,845,9.9,0.551,0.608,0.127,1.1,9.6,5.4,13.2,1.8,0.2,12.2,15.4,0.4,0.9,1.3,0.072,-2.2,0.3,-1.9,0.0,True,True,False,False,False,Austin Rivers,Active
2021-22,29,DEN,NBA,SG,67,1480,7.2,0.546,0.66,0.126,1.5,6.9,4.3,8.0,1.7,0.4,12.8,12.6,0.1,1.1,1.2,0.037,-3.5,-0.3,-3.8,-0.7,True,True,False,False,False,Austin Rivers,Active
2022-23,30,MIN,NBA,SG,31,630,7.8,0.603,0.597,0.234,0.4,8.3,4.5,9.0,1.3,0.1,11.6,10.5,0.5,0.4,0.9,0.065,-3.0,0.1,-2.9,-0.1,True,True,False,False,False,Austin Rivers,Active
2021-22,22,CHI,NBA,SG,77,2110,11.2,0.596,0.348,0.146,1.4,9.9,5.7,16.5,1.4,1.2,15.9,14.1,1.7,1.3,3.0,0.069,-1.9,-0.1,-2.0,0.0,True,True,False,False,False,Ayo Dosunmu,Active
2022-23,23,CHI,NBA,PG,38,1042,11.2,0.584,0.356,0.158,2.9,10.2,6.6,13.1,1.4,1.2,13.8,15.5,0.7,0.8,1.4,0.067,-2.2,-0.1,-2.2,-0.1,True,True,False,False,False,Ayo Dosunmu,Active
2017-18,20,MIA,NBA,C,69,1368,15.7,0.57,0.021,0.526,9.7,21.6,15.6,11.0,1.2,2.5,13.6,15.9,2.3,1.9,4.2,0.148,-1.1,0.7,-0.4,0.6,False,False,False,True,True,Bam Adebayo,Active
2018-19,21,MIA,NBA,C,82,1913,17.9,0.623,0.031,0.465,9.2,24.0,16.6,14.2,1.8,3.0,17.1,15.8,3.4,3.4,6.8,0.171,-0.4,2.2,1.8,1.8,False,False,False,True,True,Bam Adebayo,Active
2019-20,22,MIA,NBA,PF,72,2417,20.3,0.598,0.018,0.484,8.5,24.9,17.0,24.2,1.7,3.8,17.6,21.2,4.6,3.9,8.5,0.168,1.4,2.0,3.4,3.3,False,False,False,True,True,Bam Adebayo,Active
2020-21,23,MIA,NBA,C,64,2143,22.7,0.626,0.01,0.443,7.7,22.6,15.3,26.9,1.7,3.2,15.0,23.7,5.6,3.2,8.8,0.197,2.9,2.0,4.9,3.7,False,False,False,True,True,Bam Adebayo,Active
2021-22,24,MIA,NBA,C,56,1825,21.8,0.608,0.008,0.466,8.7,26.1,17.5,17.5,2.2,2.6,14.4,25.0,3.6,3.5,7.2,0.188,1.7,2.1,3.8,2.7,False,False,False,True,True,Bam Adebayo,Active
2022-23,25,MIA,NBA,C,37,1301,20.3,0.589,0.017,0.344,8.8,24.5,16.3,15.7,1.5,2.3,13.6,26.4,1.7,2.0,3.6,0.133,0.4,0.5,0.9,1.0,False,False,False,True,True,Bam Adebayo,Active
2017-18,21,PHI,NBA,PG,81,2732,20.0,0.557,0.011,0.342,5.9,19.5,13.0,37.4,2.5,2.1,19.5,22.3,4.2,5.0,9.2,0.162,2.0,2.5,4.5,4.5,True,False,False,False,False,Ben Simmons,Active
2018-19,22,PHI,NBA,PG,79,2700,20.0,0.582,0.006,0.446,6.9,20.0,13.7,34.2,2.0,1.8,19.3,22.1,4.6,3.6,8.2,0.146,2.2,1.3,3.6,3.8,True,False,False,False,False,Ben Simmons,Active
2019-20,23,PHI,NBA,PG,57,2017,20.4,0.602,0.011,0.461,6.2,18.2,12.2,33.8,2.9,1.4,20.4,20.9,3.8,3.1,6.9,0.165,1.3,2.3,3.6,2.8,True,False,False,False,False,Ben Simmons,Active
2020-21,24,PHI,NBA,PG,58,1877,18.3,0.584,0.017,0.492,5.6,18.7,12.2,31.3,2.4,1.7,19.6,20.2,2.7,3.3,6.0,0.153,0.7,2.2,2.9,2.3,True,False,False,False,False,Ben Simmons,Active
2022-23,26,BRK,NBA,PG,30,816,14.8,0.58,0.006,0.257,4.6,22.4,14.1,28.7,2.6,1.6,24.3,14.4,0.8,1.4,2.2,0.129,-1.5,2.7,1.2,0.7,True,False,False,False,False,Ben Simmons,Active
2022-23,20,IND,NBA,SG,41,1146,13.5,0.556,0.366,0.464,4.2,10.8,7.6,7.7,1.1,0.3,10.6,25.9,0.5,0.6,1.2,0.049,-1.0,-2.3,-3.3,-0.4,False,True,False,False,False,Bennedict Mathurin,Active
2011-12,19,CHA,NBA,C,63,1455,10.6,0.48,0.0,0.514,8.6,20.8,14.5,3.1,0.7,5.9,17.2,13.1,-0.5,1.1,0.6,0.019,-4.5,-0.2,-4.6,-1.0,False,False,False,False,True,Bismack Biyombo,Active
2012-13,20,CHA,NBA,C,80,2186,10.1,0.472,0.0,0.41,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,0.1,1.3,1.4,0.031,-3.6,-0.8,-4.4,-1.3,False,False,False,False,True,Bismack Biyombo,Active
2013-14,21,CHA,NBA,C,77,1072,13.3,0.606,0.0,0.618,11.0,27.6,19.3,1.1,0.3,6.3,17.9,9.6,1.1,2.1,3.2,0.144,-2.9,1.7,-1.2,0.2,False,False,False,False,True,Bismack Biyombo,Active
2014-15,22,CHO,NBA,C,64,1243,15.2,0.578,0.0,0.941,13.7,22.6,18.0,2.0,0.7,6.3,16.5,11.6,1.8,2.2,4.0,0.156,-2.4,1.3,-1.1,0.3,False,False,False,False,True,Bismack Biyombo,Active
2015-16,23,TOR,NBA,C,82,1808,14.9,0.586,0.003,0.785,11.7,29.5,20.8,2.4,0.5,6.1,15.5,11.5,2.8,3.1,5.9,0.156,-1.3,1.1,-0.2,0.8,False,False,False,False,True,Bismack Biyombo,Active
2016-17,24,ORL,NBA,C,81,1793,12.2,0.546,0.0,0.69,9.3,25.6,17.2,6.0,0.7,4.1,17.7,13.2,0.8,2.1,2.9,0.077,-3.4,0.2,-3.2,-0.6,False,False,False,False,True,Bismack Biyombo,Active
2017-18,25,ORL,NBA,C,82,1495,14.1,0.556,0.003,0.446,10.5,24.0,17.2,6.5,0.7,5.1,16.6,14.9,1.1,1.8,2.9,0.094,-2.6,0.2,-2.4,-0.2,False,False,False,False,True,Bismack Biyombo,Active
2018-19,26,CHO,NBA,C,54,783,14.4,0.602,0.0,0.583,11.0,23.3,17.0,5.9,0.7,4.6,14.8,12.7,1.2,0.8,2.0,0.125,-2.4,0.0,-2.5,-0.1,False,False,False,False,True,Bismack Biyombo,Active
2019-20,27,CHO,NBA,C,53,1029,16.1,0.57,0.0,0.543,12.3,20.7,16.3,7.8,0.5,4.4,12.2,16.8,1.5,0.9,2.4,0.113,-1.8,-0.7,-2.5,-0.1,False,False,False,False,True,Bismack Biyombo,Active
2020-21,28,CHO,NBA,C,66,1349,11.7,0.574,0.004,0.434,10.8,17.1,13.9,8.3,0.6,5.4,19.8,11.5,0.9,1.4,2.3,0.081,-3.4,0.4,-3.0,-0.4,False,False,False,False,True,Bismack Biyombo,Active
2021-22,29,PHO,NBA,C,36,506,17.3,0.596,0.0,0.49,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,0.17,-1.7,0.4,-1.3,0.1,False,False,False,False,True,Bismack Biyombo,Active
2022-23,30,PHO,NBA,C,31,421,11.8,0.542,0.0,0.482,8.6,22.4,15.3,8.2,1.2,8.8,23.0,13.3,-0.2,0.7,0.5,0.062,-5.0,2.6,-2.4,0.0,False,False,False,False,True,Bismack Biyombo,Active
2010-11,21,LAC,NBA,PF,82,3112,21.9,0.549,0.017,0.505,10.2,26.9,18.6,18.7,1.0,1.1,11.7,27.3,6.5,3.4,9.8,0.152,3.0,-0.3,2.6,3.6,False,False,False,True,True,Blake Griffin,Active
2011-12,22,LAC,NBA,PF,66,2392,23.4,0.557,0.016,0.458,10.7,25.1,17.8,16.6,1.2,1.7,10.9,26.6,6.6,2.6,9.2,0.185,3.9,-0.2,3.7,3.4,False,False,False,True,True,Blake Griffin,Active
2012-13,23,LAC,NBA,PF,80,2598,22.4,0.572,0.026,0.397,8.7,21.5,15.2,19.9,2.0,1.6,12.8,25.4,6.8,3.9,10.6,0.196,3.2,0.8,4.1,4.0,False,False,False,True,True,Blake Griffin,Active
2013-14,24,LAC,NBA,PF,80,2863,23.9,0.583,0.032,0.496,7.7,21.2,14.7,19.2,1.6,1.4,11.9,29.0,8.1,4.1,12.2,0.205,3.8,0.7,4.5,4.7,False,False,False,True,True,Blake Griffin,Active
2014-15,25,LAC,NBA,PF,67,2356,22.8,0.551,0.022,0.373,6.1,17.9,12.1,26.2,1.4,1.2,10.2,28.4,6.6,2.4,9.0,0.183,3.8,0.2,4.0,3.6,False,False,False,True,True,Blake Griffin,Active
2015-16,26,LAC,NBA,PF,35,1170,22.1,0.544,0.03,0.322,4.8,22.3,13.7,27.2,1.2,1.1,10.8,29.8,2.2,1.6,3.8,0.156,3.4,1.1,4.5,1.9,False,False,False,True,True,Blake Griffin,Active
2016-17,27,LAC,NBA,PF,61,2076,22.6,0.569,0.116,0.434,6.2,20.2,13.4,24.5,1.4,0.9,10.9,28.0,5.4,2.4,7.7,0.179,4.2,0.5,4.7,3.5,False,False,False,True,True,Blake Griffin,Active
2017-18,28,TOT,NBA,PF,58,1970,19.6,0.544,0.323,0.331,4.1,19.8,12.0,28.1,1.0,0.8,12.6,28.9,3.2,1.8,4.9,0.12,3.6,-0.2,3.4,2.7,False,False,False,True,True,Blake Griffin,Active
2018-19,29,DET,NBA,PF,75,2622,21.0,0.581,0.389,0.41,4.0,20.1,11.8,27.1,1.0,0.9,13.8,30.2,5.1,2.9,8.0,0.147,4.9,0.2,5.1,4.7,False,False,False,True,True,Blake Griffin,Active
2019-20,30,DET,NBA,PF,18,512,11.9,0.476,0.444,0.392,3.7,15.0,9.3,18.0,0.7,1.1,12.0,28.4,-0.4,0.3,-0.1,-0.012,-1.7,-2.6,-4.3,-0.3,False,False,False,True,True,Blake Griffin,Active
2020-21,31,TOT,NBA,PF,46,1186,12.9,0.546,0.499,0.285,3.4,17.4,10.5,17.0,1.3,1.1,11.8,19.3,0.9,1.1,2.0,0.081,-0.8,0.0,-0.8,0.3,False,False,False,True,True,Blake Griffin,Active
2021-22,32,BRK,NBA,C,56,958,13.7,0.518,0.463,0.243,7.0,18.6,13.0,15.0,1.4,1.3,8.2,16.9,1.2,0.9,2.1,0.106,-0.6,0.1,-0.5,0.3,False,False,False,True,True,Blake Griffin,Active
2022-23,33,BOS,NBA,PF,17,244,12.9,0.593,0.424,0.356,6.8,20.9,14.0,10.9,1.0,0.7,8.1,13.2,0.5,0.3,0.7,0.145,-1.6,0.5,-1.1,0.1,False,False,False,True,True,Blake Griffin,Active
2022-23,19,SAS,NBA,SG,2,23,20.9,0.743,0.333,0.444,4.7,5.0,4.9,27.7,0.0,0.0,15.7,23.1,0.1,0.0,0.1,0.151,3.1,-1.4,1.6,0.0,False,True,False,False,False,Blake Wesley,Active
2015-16,27,SAS,NBA,C,54,508,27.7,0.662,0.0,0.655,16.9,26.2,21.7,6.6,1.2,3.5,11.5,22.8,2.3,1.2,3.4,0.325,3.9,0.4,4.3,0.8,False,False,False,False,True,Boban Marjanović,Active
2016-17,28,DET,NBA,C,35,293,29.6,0.606,0.0,0.439,16.5,32.5,24.2,5.3,1.0,3.4,6.0,25.3,1.2,0.5,1.7,0.28,5.4,0.1,5.5,0.6,False,False,False,False,True,Boban Marjanović,Active
2017-18,29,TOT,NBA,C,39,337,26.0,0.616,0.0,0.655,15.7,31.4,23.5,11.2,1.5,2.8,15.9,29.4,1.0,0.5,1.5,0.215,2.3,0.2,2.5,0.4,False,False,False,False,True,Boban Marjanović,Active
2018-19,30,TOT,NBA,C,58,681,24.2,0.664,0.038,0.504,14.0,26.9,20.6,12.8,1.1,3.1,15.7,23.3,2.1,0.9,3.0,0.212,2.8,0.3,3.2,0.9,False,False,False,False,True,Boban Marjanović,Active
2019-20,31,DAL,NBA,C,44,422,25.7,0.612,0.081,0.27,16.6,32.1,24.5,8.3,0.9,2.0,11.3,26.9,1.2,0.6,1.8,0.2,2.8,-1.6,1.2,0.3,False,False,False,False,True,Boban Marjanović,Active
2020-21,32,DAL,NBA,C,33,271,22.6,0.562,0.066,0.311,19.3,32.7,26.0,5.9,0.4,2.1,8.0,24.6,0.7,0.3,1.0,0.183,1.9,-2.6,-0.8,0.1,False,False,False,False,True,Boban Marjanović,Active
2021-22,33,DAL,NBA,C,23,128,18.5,0.615,0.057,0.314,6.9,27.0,16.9,4.8,0.0,2.1,15.8,33.3,-0.1,0.2,0.1,0.045,-3.2,-1.2,-4.4,-0.1,False,False,False,False,True,Boban Marjanović,Active
2022-23,34,HOU,NBA,C,13,54,29.2,0.783,0.053,0.632,12.0,22.2,17.1,6.7,0.9,1.8,11.0,21.0,0.3,0.0,0.3,0.265,6.5,-0.2,6.3,0.1,False,False,False,False,True,Boban Marjanović,Active
2015-16,20,CHI,NBA,PF,62,1102,13.8,0.469,0.119,0.151,12.0,20.0,16.1,7.5,1.1,1.5,10.4,20.7,0.3,1.3,1.5,0.066,-1.5,-1.8,-3.3,-0.4,False,False,False,True,True,Bobby Portis,Active
2016-17,21,CHI,NBA,PF,64,1000,14.9,0.545,0.256,0.157,8.0,24.0,16.0,5.7,0.8,0.9,8.4,19.1,1.1,1.2,2.4,0.114,-0.6,-0.9,-1.5,0.1,False,False,False,True,True,Bobby Portis,Active
2017-18,22,CHI,NBA,PF,73,1643,19.7,0.548,0.275,0.192,10.0,23.0,16.2,13.2,1.5,1.3,10.5,26.0,2.0,1.5,3.5,0.101,2.2,-1.3,0.8,1.2,False,False,False,True,True,Bobby Portis,Active
2018-19,23,TOT,NBA,PF,50,1299,16.1,0.529,0.304,0.154,9.0,24.9,16.8,8.8,1.3,1.3,9.9,24.6,0.5,1.1,1.6,0.06,-0.2,-2.3,-2.4,-0.1,False,False,False,True,True,Bobby Portis,Active
2019-20,24,NYK,NBA,PF,66,1393,14.6,0.53,0.317,0.158,6.0,20.4,12.9,11.1,1.1,1.2,10.4,21.4,0.9,1.0,1.9,0.064,0.0,-1.1,-1.1,0.3,False,False,False,True,True,Bobby Portis,Active
2020-21,25,MIL,NBA,C,66,1372,19.9,0.598,0.263,0.122,9.9,25.3,17.9,7.4,1.8,1.7,8.2,20.9,2.8,2.0,4.8,0.167,1.8,-0.4,1.5,1.2,False,False,False,True,True,Bobby Portis,Active
2021-22,26,MIL,NBA,C,72,2028,17.7,0.571,0.388,0.13,9.6,24.4,17.2,6.4,1.3,2.4,8.9,21.3,2.9,2.6,5.5,0.131,1.2,-1.0,0.2,1.1,False,False,False,True,True,Bobby Portis,Active
2022-23,27,MIL,NBA,PF,39,1032,19.0,0.563,0.303,0.115,10.9,29.4,20.3,11.3,0.7,0.8,8.4,21.8,1.7,1.6,3.3,0.152,2.0,-0.4,1.6,0.9,False,False,False,True,True,Bobby Portis,Active
2017-18,25,SAC,NBA,SG,78,2175,13.5,0.556,0.426,0.154,1.6,10.5,5.8,18.3,1.7,0.7,13.2,19.6,1.8,1.1,2.9,0.064,-0.6,-0.9,-1.5,0.3,False,True,False,False,False,Bogdan Bogdanović,Active
2018-19,26,SAC,NBA,SG,70,1947,14.1,0.53,0.431,0.188,2.1,11.0,6.4,19.3,1.7,0.7,11.1,22.3,1.3,1.4,2.7,0.067,-0.1,-0.6,-0.6,0.7,False,True,False,False,False,Bogdan Bogdanović,Active
